property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,experion the heartsong,sector 108,2.28,8204,4,5,3+,8,Relatively New,2515,0,0,0,0,0,0,101,"28.5134° N, 76.9830° E",28.5134,76.983
house,the laburnum,sector 43,11,27160,5,6,3+,3,New Property,4050,0,1,0,1,0,1,160,"28.4629° N, 77.0772° E",28.4629,77.0772
house,independent,sector 27,4.25,31481,5,5,3+,3,Relatively New,1350,0,1,0,1,0,1,49,"28.4658° N, 77.0917° E",28.4658,77.0917
house,independent,sector 26,4.6,12198,4,4,3+,2,Old Property,3771,0,0,0,0,0,0,28,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,bestech park view ananda,sector 81,0.87,7952,2,2,3,8,Relatively New,1300,0,0,0,0,0,1,95,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,godrej nature plus,sector 33,1.9,9850,3,3,3+,14,New Property,2143,0,1,0,0,0,0,96,"28.4420° N, 77.0207° E",28.442,77.0207
flat,saan verdante,sector 95,2,10178,3,4,3+,5,New Property,1964,0,1,0,0,0,0,49,"28.4172° N, 76.9081° E",28.4172,76.9081
house,independent,sector 24,4.5,33333,2,8,3+,4,Relatively New,1350,0,1,1,0,0,1,56,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,tulip violet,sector 69,1.4,8838,3,3,2,1,Relatively New,1428,0,0,0,0,0,0,95,"28.3966° N, 77.0341° E",28.3966,77.0341
house,unitech espace,sector 50,7.35,41761,4,4,3+,3,Moderately Old,1760,0,1,0,1,0,1,52,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,dlf the ultima,sector 81,2.4,11257,3,3,2,10,Relatively New,1800,0,1,0,0,0,2,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,vatika boulevard residences and heights,sector 83,1.42,8000,3,3,2,2,Relatively New,1972,0,0,0,0,0,1,113,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ansal heights 86,sector 86,0.74,5441,2,2,1,11,Under Construction,1231,0,0,0,0,1,0,45,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,m3m skycity,sector 65,3.5,17040,3,3,3,15,New Property,2282,1,1,0,1,0,1,166,"28.4030° N, 77.0690° E",28.403,77.069
flat,krishna appartment,sector 12,0.35,3500,3,3,1,2,Old Property,905,0,0,0,0,0,0,0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,raheja vedaanta,sector 108,0.95,5214,3,3,3,3,Relatively New,1649,0,0,0,0,1,0,95,"28.5134° N, 76.9830° E",28.5134,76.983
flat,suncity platinum towers,sector 28,7,22222,4,3,2,10,Moderately Old,2488,0,1,0,0,0,0,31,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,umang winter hills,sector 77,0.99,7857,2,2,2,1,Relatively New,1126,0,0,0,0,0,0,97,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,parsvnath green ville,sector 48,1.86,7654,3,3,3+,6,Moderately Old,2199,0,1,0,0,0,1,94,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,alpha corp gurgaonone,sector 84,2.2,6407,4,4,3+,15,Relatively New,3108,0,1,0,0,0,0,97,"28.3979° N, 76.9736° E",28.3979,76.9736
house,independent,sector 43,8.49,31444,3,3,2,4,Relatively New,2700,0,1,0,1,0,1,21,"28.4629° N, 77.0772° E",28.4629,77.0772
house,not applicable,sector 4,0.75,11719,2,4,3,2,Moderately Old,640,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,chd avenue,sector 71,1.4,7946,3,3,2,1,Moderately Old,1958,0,0,0,1,0,1,125,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,supertech araville,sector 79,0.9,6950,2,2,0,12,Relatively New,1295,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sobha city,sector 108,2.1,13972,2,2,2,3,Under Construction,1250,0,0,0,0,0,0,74,"28.5134° N, 76.9830° E",28.5134,76.983
flat,emaar mgf palm hills,sector 77,1.65,8462,4,3,3,9,Relatively New,1765,0,1,0,0,0,0,100,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,cghs airport apartment,sector 47,1.8,6000,4,4,3+,4,Moderately Old,2857,0,0,1,0,0,1,120,"28.4276° N, 77.0492° E",28.4276,77.0492
house,independent,sector 54,3.75,26042,4,4,3,3,Moderately Old,1440,0,1,0,0,0,1,13,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,godrej summit premia towers,sector 104,0.9,7149,2,2,0,16,Relatively New,1259,0,0,0,0,0,0,0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,emaar mgf emerald estate,sector 65,1.42,13922,2,2,2,6,Relatively New,1010,1,0,0,0,0,1,174,"28.4030° N, 77.0690° E",28.403,77.069
flat,piedmont taksila heights,sector 37,1.05,4792,3,3,3,7,Relatively New,1738,0,0,0,0,0,1,81,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,paras dews,sector 106,1.2,6818,3,4,3+,9,Relatively New,1186,0,1,0,0,0,0,174,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,la vida by tata housing,sector 113,3.05,15561,3,4,3,3,Relatively New,2150,0,1,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,emaar mgf the palm drive,sector 66,4.6,18400,3,3,3,11,Relatively New,2882,1,1,1,1,0,1,131,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,dlf express greens,manesar,1.5,6359,4,5,3+,10,New Property,2135,0,1,0,0,0,0,32,"28.3515° N, 76.9428° E",28.3515,76.9428
house,unitech uniworld resorts,sector 33,8,17778,6,5,3+,4,Relatively New,4500,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,shree vardhman victoria,sector 70,1.8,9231,3,3,3+,10,New Property,1765,0,0,0,0,1,1,49,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 14,3.4,15111,3,3,3,1,Old Property,2250,0,0,0,0,0,0,32,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,ats triumph,sector 104,2.63,9564,4,4,3+,21,Relatively New,2953,0,1,0,0,0,1,161,"28.4788° N, 76.9960° E",28.4788,76.996
flat,dlf regency park,sector 28,1.35,11989,2,2,2,1,Moderately Old,1109,0,0,0,0,0,0,0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,pioneer park,sector 61,3.6,12627,4,4,3,3,Moderately Old,2580,0,1,0,0,0,1,121,"28.4050° N, 77.0963° E",28.405,77.0963
flat,radhakrishna society,sector 23,0.55,5000,2,2,1,1,Moderately Old,995,0,0,0,0,0,1,29,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,shyamkunj ashok vihar pahse 2,sector 5,0.3,4444,2,2,1,1,Relatively New,750,0,0,0,0,0,0,21,"28.4794° N, 77.0176° E",28.4794,77.0176
flat,m3m woodshire,sector 107,1.01,7394,2,2,3+,11,New Property,1200,0,0,0,0,1,0,74,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,bestech park view sanskruti,sector 92,1.9,8172,4,4,3+,10,Relatively New,1920,1,1,0,1,1,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,vatika lifestyle homes,sector 83,1.25,6838,3,2,1,6,Relatively New,1654,1,1,1,1,0,2,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ireo skyon,sector 60,3.8,13571,4,5,3,15,Moderately Old,2791,0,1,0,0,0,1,145,"28.4003° N, 77.0975° E",28.4003,77.0975
house,independent,sector 4,1.9,8444,4,3,2,2,Moderately Old,211,0,0,1,1,0,1,46,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,m3m sierra 68,sector 68,1.08,8675,2,2,3,1,Relatively New,1130,0,0,0,0,0,1,149,"28.3853° N, 77.0484° E",28.3853,77.0484
house,puri diplomatic greens,sector 111,9,11250,5,5,3+,3,Relatively New,8000,0,1,0,0,0,0,112,"28.5238° N, 77.0320° E",28.5238,77.032
house,unitech aspen greens,sector 50,12,37037,3,4,2,1,Moderately Old,3240,1,1,0,0,0,1,101,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,paras dews,sector 106,1.42,6030,4,6,3+,11,Relatively New,2131,0,1,0,0,0,0,143,"28.5007° N, 77.0003° E",28.5007,77.0003
house,independent,sector 38,8,25616,10,10,3+,1,Relatively New,3123,0,0,0,0,0,0,0,"28.4347° N, 77.0430° E",28.4347,77.043
flat,bestech park view spa next,sector 67,2.32,11990,3,4,3+,14,Moderately Old,1764,0,1,0,0,0,1,59,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,karmyogi apartment,sector 10,2.3,6466,6,4,2,6,Moderately Old,3951,0,0,0,0,0,0,0,"28.4537° N, 77.0009° E",28.4537,77.0009
house,dlf city plots phase 2,sector 25,10.75,29861,9,9,3+,3,Old Property,3600,0,1,1,1,0,0,73,"28.4844° N, 77.0860° E",28.4844,77.086
house,independent,sector 4,5,10101,3,3,2,1,Old Property,4950,0,0,0,0,0,0,22,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,the lions cghs,sector 56,2.05,8542,4,4,3+,8,Moderately Old,2667,0,0,0,0,0,1,49,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,vatika gurgaon,sector 83,1.33,5565,4,4,3,3,Relatively New,2193,0,1,0,0,0,0,26,"28.3986° N, 76.9647° E",28.3986,76.9647
house,independent,sector 2,2.95,15989,4,4,3+,2,Old Property,1845,0,0,0,0,0,0,27,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ss the leaf,sector 85,1.85,7683,3,4,3,2,Relatively New,2179,1,1,0,0,0,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,chd avenue,sector 71,0.95,7917,2,2,0,5,Moderately Old,1200,0,0,0,0,0,0,0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,shree vardhman victoria,sector 70,1.15,8519,2,2,3,8,Relatively New,1222,1,0,0,0,1,0,49,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 39,1.7,17989,2,2,3+,3,Moderately Old,900,0,1,1,0,0,0,45,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,ireo the corridors,sector 67a,1.62,9380,3,3,2,4,New Property,1346,0,0,1,0,0,1,142,"28.3960° N, 77.0372° E",28.396,77.0372
flat,ambience creacions,sector 22,2.4,17391,2,2,2,8,Relatively New,1200,0,0,0,0,1,2,112,"28.5072° N, 77.0640° E",28.5072,77.064
flat,dlf new town heights,sector 90,1.21,6244,3,3,3+,7,Relatively New,1929,0,1,0,1,0,0,127,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ss the leaf,sector 85,1.3,7780,2,2,3+,16,Relatively New,1406,0,0,1,0,0,0,148,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,greenopolis,sector 89,1.3,6806,3,3,3+,1,New Property,2122,0,1,0,0,0,0,35,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,shree vardhman victoria,sector 70,1.67,14384,3,5,3,5,Moderately Old,1527,0,1,0,0,0,0,108,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,vatika the seven lamps,sector 82,1,6969,2,2,2,14,Relatively New,1299,1,0,0,0,1,0,69,"28.3935° N, 76.9600° E",28.3935,76.96
flat,paras quartier,gwal pahari,5.9,11028,4,4,3+,19,New Property,4842,1,1,1,1,0,1,160,"28.4484° N, 77.0210° E",28.4484,77.021
house,international city by sobha phase 1,sector 109,6,24691,4,5,3+,2,Relatively New,2430,0,1,0,0,0,1,96,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,denso haryana housing society,manesar,0.9,4308,3,3,3+,5,Moderately Old,2321,0,1,0,0,0,0,7,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,dlf new town heights,sector 90,1.54,6514,4,4,3+,12,Moderately Old,2200,0,1,0,1,0,1,111,"28.4085° N, 76.9369° E",28.4085,76.9369
house,tulip yellow,sector 69,2.95,16389,4,3,2,3,New Property,1800,0,0,0,1,1,2,111,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 23,4,16006,3,3,2,2,Moderately Old,2430,0,1,0,0,0,1,115,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,pareena mi casa,sector 68,1.9,9228,3,3,3+,1,Under Construction,2288,0,1,0,0,0,0,49,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,bestech park view ananda,sector 81,1.35,7542,3,3,3+,8,Old Property,1989,0,0,0,0,0,0,114,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,mapsko casa bella,sector 82,1.38,5444,4,5,3+,20,Relatively New,2294,0,1,0,0,0,0,79,"28.3935° N, 76.9600° E",28.3935,76.96
flat,dlf the skycourt,sector 86,1.35,6998,3,3,1,9,Relatively New,1746,0,0,0,0,0,0,119,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,experion the heartsong,sector 108,1.02,7950,2,3,3,4,Relatively New,1283,1,0,0,0,0,0,112,"28.5134° N, 76.9830° E",28.5134,76.983
flat,dlf new town heights,sector 86,1.54,5785,4,4,3+,21,Moderately Old,2139,1,1,0,1,0,0,80,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,dlf regal gardens,sector 90,1.65,7449,4,4,3+,8,Relatively New,1900,0,0,0,0,1,0,79,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,orchid island,sector 51,1.7,10652,3,4,3,2,Moderately Old,1773,0,0,1,1,0,0,90,"28.4320° N, 77.0686° E",28.432,77.0686
house,independent,sector 2,4.99,18887,4,4,3+,3,Moderately Old,2642,0,1,1,1,0,0,43,"28.5095° N, 77.0320° E",28.5095,77.032
flat,vatika lifestyle homes,sector 83,1.15,6553,3,2,3,15,Relatively New,1588,0,0,0,0,0,0,37,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,signature global city 37d ph 2,sector 37d,1.35,9375,3,3,3+,3,Under Construction,1600,0,0,0,1,0,0,51,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,smart world orchard,sector 61,1.7,15179,2,2,2,4,Under Construction,1244,1,0,0,0,0,0,127,"28.4050° N, 77.0963° E",28.405,77.0963
flat,m3m golfestate,sector 65,5,18519,3,3,3+,28,Relatively New,2800,0,1,0,1,0,1,165,"28.4030° N, 77.0690° E",28.403,77.069
flat,pioneer park,sector 61,2.1,11667,3,3,3,15,Relatively New,1592,0,0,0,0,0,1,49,"28.4050° N, 77.0963° E",28.405,77.0963
flat,mapsko mount ville,sector 79,1.25,8389,3,3,3,22,Relatively New,1154,1,0,0,1,0,0,160,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,ats triumph,sector 104,2.65,8413,4,4,3+,14,Relatively New,2898,0,1,0,0,0,1,21,"28.4788° N, 76.9960° E",28.4788,76.996
flat,ss the leaf,sector 85,1.1,12472,2,2,3,12,Relatively New,1173,1,0,0,0,0,0,75,"28.4042° N, 76.9513° E",28.4042,76.9513
house,ansal florence super,sector 57,3.75,23148,3,4,3,2,Moderately Old,1620,1,1,1,0,0,1,38,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,alpha corp gurgaonone,sector 84,0.85,6693,2,2,3,6,Relatively New,1158,0,0,0,0,0,1,28,"28.3979° N, 76.9736° E",28.3979,76.9736
house,independent,sector 6,0.5,8333,3,3,2,2,Moderately Old,600,0,0,0,1,0,0,0,"28.4745° N, 77.0262° E",28.4745,77.0262
flat,sare crescent parc royal greens phase 1,sector 92,0.79,6086,3,2,2,15,New Property,1175,0,0,0,0,0,0,25,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,godrej icon,sector 88a,1.75,14894,3,3,3+,6,New Property,1306,0,0,0,0,0,0,55,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,ss the leaf,sector 85,2.2,6934,4,5,3+,4,Relatively New,2545,0,0,0,0,0,0,106,"28.4042° N, 76.9513° E",28.4042,76.9513
house,independent,sector 9,0.35,9722,2,2,1,2,Old Property,360,0,0,0,0,0,0,0,"28.4603° N, 77.0000° E",28.4603,77
flat,pivotal devaan,sector 84,0.36,7595,2,2,1,9,Relatively New,531,0,0,1,0,0,2,80,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,suncity platinum towers,sector 28,6.2,23091,3,4,3+,21,Relatively New,2000,0,1,0,0,0,1,160,"28.4728° N, 77.0865° E",28.4728,77.0865
house,independent,sector 57,8,29630,5,4,3,2,Relatively New,2700,1,1,0,1,0,0,21,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,tata primanti,sector 72,3.2,12190,4,4,3+,8,Moderately Old,2600,0,1,0,0,0,1,168,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,paras dews,sector 106,1.05,7581,2,2,2,5,New Property,1539,0,0,0,0,0,0,97,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,bptp terra,sector 37d,1.72,9498,3,3,3,9,Relatively New,1373,1,0,0,0,0,1,24,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,dlf the skycourt,sector 86,1.55,8035,3,3,3+,12,Relatively New,1500,0,0,0,0,1,2,166,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,ats marigold,sector 89,1.7,9714,3,3,3+,8,Under Construction,1944,1,0,0,0,0,0,65,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,rof ananda,sector 95,0.37,5745,3,2,1,6,Relatively New,716,0,0,0,1,0,1,72,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,viridian the plaza 106,sector 106,0.46,6571,1,1,1,18,New Property,778,0,0,0,0,0,0,104,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,signature global city,sector 37d,0.68,11724,2,2,3,9,New Property,644,0,0,0,0,1,0,58,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,dlf regal gardens,sector 90,1.19,5504,3,3,2,11,Relatively New,1562,0,0,0,0,1,0,88,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,smart world gems,sector 89,0.97,8794,2,2,3+,2,New Property,1103,0,0,0,0,0,0,49,"28.4253° N, 76.9439° E",28.4253,76.9439
house,independent,sector 50,6.5,21667,5,6,0,1,Moderately Old,3000,0,0,0,0,0,0,0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,raheja vedaanta,sector 108,0.85,4637,3,3,2,2,Relatively New,1500,0,1,0,0,0,0,65,"28.5134° N, 76.9830° E",28.5134,76.983
flat,vatika the seven lamps,sector 82,0.94,6569,2,2,2,12,Relatively New,1299,1,0,0,0,0,1,103,"28.3935° N, 76.9600° E",28.3935,76.96
flat,antriksh heights,sector 84,0.73,6083,2,2,3+,4,Relatively New,1026,1,0,1,1,0,0,158,"28.3979° N, 76.9736° E",28.3979,76.9736
house,independent,sector 7,2.25,15625,3,3,2,2,Old Property,1440,0,0,0,0,0,1,27,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,bptp terra,sector 37d,1.8,8215,4,3,3,12,Relatively New,1983,1,0,0,0,0,1,144,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,godrej nature plus,sector 33,1.15,11558,2,2,2,15,Under Construction,103,0,0,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
flat,unitech sunbreeze,sector 69,1,5476,4,3,0,0,Relatively New,1826,0,0,0,0,0,0,0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,adani m2k oyster grande,sector 102,1.9,14074,3,4,3,21,Relatively New,1605,0,1,0,0,0,0,60,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature global solera,sector 107,0.25,7862,1,1,0,0,Relatively New,318,0,0,0,0,0,0,55,"28.5052° N, 76.9729° E",28.5052,76.9729
house,independent,sector 2,5.6,17284,8,6,3+,2,Moderately Old,3240,1,1,1,1,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
house,independent,sector 26,5.8,32222,4,3,2,2,Relatively New,1800,0,0,1,0,0,0,21,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,bajrang apartments,sector 6,0.38,4471,2,2,2,1,Moderately Old,944,0,0,0,0,0,0,0,"28.4745° N, 77.0262° E",28.4745,77.0262
flat,m3m heights,sector 65,1.9,13991,2,2,2,40,Relatively New,1358,0,0,0,0,0,0,48,"28.4030° N, 77.0690° E",28.403,77.069
flat,sare homes,sector 92,1.25,6200,4,3,0,16,Under Construction,2040,0,0,0,0,0,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,smart world gems,sector 89,1.2,12526,3,3,3,3,Under Construction,1064,0,0,1,1,0,0,131,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,adani m2k oyster grande,sector 102,1.95,7561,3,4,3,9,Relatively New,2334,1,1,0,0,0,1,83,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf the ultima,sector 81,2.3,10994,3,4,3+,6,New Property,1893,0,1,0,0,0,2,167,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,godrej summit,sector 104,1.25,6779,3,4,3+,12,Relatively New,1669,0,1,0,0,1,0,79,"28.4788° N, 76.9960° E",28.4788,76.996
flat,dlf the ultima,sector 81,2.26,10762,3,4,3+,17,New Property,1900,0,1,0,0,0,2,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10545,4,4,3+,15,Relatively New,1957,0,0,0,0,0,0,108,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dnha group housing society,manesar,0.75,4518,3,2,2,5,Moderately Old,1502,0,0,0,0,0,0,0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,raheja vedas,sector 108,2.15,4134,3,4,3+,12,Relatively New,4600,1,0,0,0,0,0,0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,shree vardhman flora,sector 90,1.25,4854,4,4,3,10,Relatively New,2861,1,0,0,1,0,0,174,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,shree vardhman victoria,sector 70,1.65,8462,3,4,3,12,Relatively New,1765,0,1,1,0,0,0,56,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ramprastha the atrium,sector 37d,0.9,6224,3,3,2,13,Relatively New,1185,0,0,0,0,0,2,37,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,ss the leaf,sector 85,1.14,6433,2,2,3,16,Relatively New,1604,0,0,0,0,0,0,44,"28.4042° N, 76.9513° E",28.4042,76.9513
house,independent,sector 26,15,33333,4,4,3,3,Moderately Old,4500,0,1,1,0,0,1,36,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,bestech altura,sector 79,1.72,8398,3,4,3,9,New Property,2050,0,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,signature andour heights,sector 71,0.55,8607,2,2,1,7,Relatively New,600,0,0,0,0,0,1,24,"28.4104° N, 77.0281° E",28.4104,77.0281
house,independent,sector 21,1.6,11852,5,5,2,3,Relatively New,120,0,0,0,0,0,0,0,"28.5134° N, 77.0723° E",28.5134,77.0723
flat,smart world orchard,sector 61,1.9,22700,3,3,3,1,New Property,1137,0,0,0,0,0,0,30,"28.4050° N, 77.0963° E",28.405,77.0963
flat,antriksh heights,sector 84,0.84,4870,3,3,3+,8,New Property,1561,0,0,0,1,0,0,60,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,ansal housing highland park,sector 103,2,7491,4,5,3+,14,New Property,2416,0,1,0,0,0,0,45,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,apna enclave,sector 3,0.8,6154,3,3,1,0,Old Property,1000,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,adani m2k oyster grande,sector 102,2.61,10046,3,3,3,14,Relatively New,2200,1,1,0,0,0,0,21,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature global superbia,sector 95,0.4,6723,2,2,3,2,Under Construction,661,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,signature global city 92,sector 92,0.78,7723,2,2,3,2,Under Construction,846,0,0,0,0,1,0,24,"28.4079° N, 76.9153° E",28.4079,76.9153
house,ansal api spanish court,sector 2,2.9,18626,4,4,3,2,Relatively New,1557,0,0,1,0,0,1,49,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ireo uptown,sector 66,1.32,11438,2,2,2,6,Relatively New,1048,0,0,0,0,0,0,45,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,la vida by tata housing,sector 113,2.35,13352,3,4,3,3,Relatively New,1930,0,1,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,tarc maceo,sector 91,0.87,6641,2,2,2,9,Relatively New,1148,0,0,1,0,0,0,78,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,smriti apartment,sector 56,0.6,10000,1,1,1,2,Moderately Old,543,0,0,0,0,0,0,49,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sobha city,sector 108,2.33,14463,3,3,3,17,Relatively New,1711,0,0,1,0,0,1,159,"28.5134° N, 76.9830° E",28.5134,76.983
flat,experion windchants,sector 112,5.6,11551,4,6,3+,8,Relatively New,3655.35,0,1,0,0,0,1,168,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,raheja vedaanta,sector 108,0.7,4651,2,2,2,12,Relatively New,1505,0,0,0,0,0,0,0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,puri diplomatic greens,sector 111,3.7,12542,4,5,3+,12,Relatively New,2650,0,1,0,0,0,1,158,"28.5238° N, 77.0320° E",28.5238,77.032
flat,godrej frontier,sector 80,1.4,6189,3,4,2,6,Moderately Old,1922,0,1,0,1,0,0,111,"28.3659° N, 76.9557° E",28.3659,76.9557
flat,emaar mgf palm hills,sector 77,1.09,5383,3,4,3+,5,Relatively New,1833,0,1,0,0,1,1,167,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,ss the leaf,sector 85,1.08,6585,2,2,3,8,New Property,1200,1,1,1,1,0,1,157,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sbtl caladium,sector 109,1.3,6915,3,2,3,16,Moderately Old,1701,0,0,0,0,0,0,134,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,umang winter hills,sector 77,0.92,5049,3,3,3,17,Relatively New,1602,0,0,0,0,1,1,49,"28.3801° N, 76.9845° E",28.3801,76.9845
house,independent,sector 41,1.65,13750,1,1,0,1,Moderately Old,1200,0,0,0,0,0,0,0,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,pyramid urban,sector 67a,0.56,7932,2,2,2,0,Relatively New,778,0,0,0,0,1,0,49,"28.3960° N, 77.0372° E",28.396,77.0372
flat,ireo skyon,sector 60,3,12484,3,3,3,5,Relatively New,2400,0,1,0,0,0,1,174,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,eldeco accolade,sector 33,1.2,8043,2,2,2,0,New Property,1492,1,0,0,0,0,0,55,"28.4420° N, 77.0207° E",28.442,77.0207
flat,ild grand,sector 37,1.2,6593,3,3,3,7,Under Construction,1647,0,0,0,0,0,0,24,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,tata primanti,sector 72,4,16032,4,5,3+,22,Relatively New,2701,0,1,0,0,0,1,174,"28.4225° N, 77.0211° E",28.4225,77.0211
house,independent,sector 7,0.45,5000,3,2,1,2,Old Property,900,0,0,0,0,1,0,12,"28.4644° N, 77.0143° E",28.4644,77.0143
